Time,Te,T_space_1,T_space_2,T_space_3,T_space_4,T_space_5,T_space_6,T_space_7,T_space_8,T_space_9,T_space_10,T_space_11,T_space_12,T_space_13,T_space_14,T_space_15,T_space_16,T_space_17,T_space_18,T_space_19,T_space_20,T_space_21,T_space_22,T_space_23,T_space_24,T_wall_1,T_wall_2,T_wall_3,T_wall_4,T_wall_5,T_wall_6,T_wall_7,T_wall_8,T_wall_9,T_wall_10,T_wall_11,T_wall_12,T_wall_13,T_wall_14,T_wall_15,T_wall_16,T_wall_17,T_wall_18,T_wall_19,T_wall_20,T_wall_21,T_wall_22,T_wall_23,T_wall_24,T_wall_25,T_wall_26,T_wall_27,T_wall_28,T_wall_29,T_wall_30,T_wall_31,T_wall_32,T_wall_33,T_wall_34,T_wall_35,T_wall_36,T_wall_37,T_wall_38,T_wall_39,T_wall_40,T_wall_41,T_wall_42,T_wall_43,T_wall_44,T_wall_45,T_wall_46,T_wall_47,T_wall_48,T_wall_49,T_wall_50,T_wall_51,T_wall_52,T_wall_53,T_wall_54,T_wall_55,T_wall_56,T_wall_57,T_wall_58,T_wall_59,T_wall_60,T_wall_61,T_wall_62,T_wall_63,T_wall_64,T_wall_65,T_wall_66,T_wall_67,T_wall_68,T_wall_69,T_wall_70,T_wall_71,T_wall_72,T_floor_1,T_floor_2,T_floor_3,T_floor_4,T_floor_5,T_floor_6,T_floor_7,T_floor_8,T_floor_9,T_floor_10,T_floor_11,T_floor_12,T_floor_13,T_floor_14,T_floor_15,T_floor_16,T_floor_17,T_floor_18,T_floor_19,T_floor_20,T_floor_21,T_floor_22,T_floor_23,T_floor_24,T_floor_25,T_floor_26,T_floor_27,T_floor_28,T_floor_29,T_floor_30,T_floor_31,T_floor_32
2014-Jul-14 22:00:00,15.6,19.8828,19.8828,19.8908,19.8908,19.8985,19.8995,19.8995,19.8985,19.8922,19.8991,19.8991,19.8922,19.8828,19.8828,19.8908,19.8908,19.8985,19.8995,19.8995,19.8985,19.8922,19.8991,19.8991,19.8922,19.891,19.891,19.891,19.9387,19.891,19.891,19.891,19.9387,19.8989,19.8989,19.8989,19.9463,19.8989,19.8989,19.8989,19.9463,19.9057,19.9057,19.9533,19.9527,19.907,19.9539,19.9539,19.907,19.9533,19.9539,19.9057,19.9057,19.9527,19.9008,19.9008,19.9506,19.9479,19.9065,19.9534,19.9534,19.9065,19.9506,19.9534,19.9008,19.9008,19.9479,19.891,19.891,19.891,19.891,19.891,19.891,19.8989,19.8989,19.8989,19.8989,19.8989,19.8989,19.9057,19.9533,19.9057,19.9539,19.907,19.9533,19.907,19.9057,19.9057,19.9008,19.9506,19.9008,19.9534,19.9065,19.9506,19.9065,19.9008,19.9008,19.8942,19.9425,19.8942,19.9425,19.9495,19.9495,19.9503,19.907,19.9537,19.907,19.9537,19.9503,19.9008,19.9065,19.9065,19.9008,19.8942,19.9425,19.8942,19.9425,19.9495,19.9495,19.9503,19.907,19.9537,19.907,19.9537,19.9503,19.9008,19.9065,19.9065,19.9008
2014-Jul-14 23:00:00,13.3,19.8336,19.8336,19.8435,19.8435,19.8543,19.8553,19.8553,19.8543,19.8449,19.8549,19.8549,19.8449,19.8336,19.8336,19.8435,19.8435,19.8543,19.8553,19.8553,19.8543,19.8449,19.8549,19.8549,19.8449,19.8738,19.8738,19.8738,19.9288,19.8738,19.8738,19.8738,19.9288,19.8817,19.8817,19.8817,19.9364,19.8817,19.8817,19.8817,19.9364,19.8885,19.8885,19.9435,19.9429,19.8898,19.9441,19.9441,19.8898,19.9435,19.9441,19.8885,19.8885,19.9429,19.8836,19.8836,19.9408,19.9379,19.8893,19.9436,19.9436,19.8893,19.9408,19.9436,19.8836,19.8836,19.9379,19.8738,19.8738,19.8738,19.8738,19.8738,19.8738,19.8817,19.8817,19.8817,19.8817,19.8817,19.8817,19.8885,19.9435,19.8885,19.9441,19.8898,19.9435,19.8898,19.8885,19.8885,19.8836,19.9408,19.8836,19.9436,19.8893,19.9408,19.8893,19.8836,19.8836,19.8899,19.9326,19.8899,19.9326,19.9396,19.9396,19.9404,19.8898,19.9439,19.8898,19.9439,19.9404,19.8836,19.8893,19.8893,19.8836,19.8899,19.9326,19.8899,19.9326,19.9396,19.9396,19.9404,19.8898,19.9439,19.8898,19.9439,19.9404,19.8836,19.8893,19.8893,19.8836
2014-Jul-15 00:00:00,14.5,19.8559,19.8559,19.8621,19.8621,19.8697,19.8707,19.8707,19.8697,19.8635,19.8703,19.8703,19.8635,19.8559,19.8559,19.8621,19.8621,19.8697,19.8707,19.8707,19.8697,19.8635,19.8703,19.8703,19.8635,19.8547,19.8547,19.8547,19.9185,19.8547,19.8547,19.8547,19.9185,19.8626,19.8626,19.8626,19.9261,19.8626,19.8626,19.8626,19.9261,19.8694,19.8694,19.9335,19.9329,19.8707,19.9341,19.9341,19.8707,19.9335,19.9341,19.8694,19.8694,19.9329,19.8644,19.8644,19.9306,19.9276,19.8702,19.9336,19.9336,19.8702,19.9306,19.9336,19.8644,19.8644,19.9276,19.8547,19.8547,19.8547,19.8547,19.8547,19.8547,19.8626,19.8626,19.8626,19.8626,19.8626,19.8626,19.8694,19.9335,19.8694,19.9341,19.8707,19.9335,19.8707,19.8694,19.8694,19.8644,19.9306,19.8644,19.9336,19.8702,19.9306,19.8702,19.8644,19.8644,19.885,19.9223,19.885,19.9223,19.9295,19.9295,19.9303,19.8707,19.9339,19.8707,19.9339,19.9303,19.8644,19.8702,19.8702,19.8644,19.885,19.9223,19.885,19.9223,19.9295,19.9295,19.9303,19.8707,19.9339,19.8707,19.9339,19.9303,19.8644,19.8702,19.8702,19.8644
2014-Jul-15 01:00:00,14.2,19.8413,19.8413,19.8483,19.8483,19.8581,19.8591,19.8591,19.8581,19.8497,19.8587,19.8587,19.8497,19.8413,19.8413,19.8483,19.8483,19.8581,19.8591,19.8591,19.8581,19.8497,19.8587,19.8587,19.8497,19.8382,19.8382,19.8382,19.9094,19.8382,19.8382,19.8382,19.9094,19.846,19.846,19.846,19.917,19.846,19.846,19.846,19.917,19.8529,19.8529,19.9247,19.9241,19.8542,19.9253,19.9253,19.8542,19.9247,19.9253,19.8529,19.8529,19.9241,19.8478,19.8478,19.9216,19.9185,19.8537,19.9248,19.9248,19.8537,19.9216,19.9248,19.8478,19.8478,19.9185,19.8382,19.8382,19.8382,19.8382,19.8382,19.8382,19.846,19.846,19.846,19.846,19.846,19.846,19.8529,19.9247,19.8529,19.9253,19.8542,19.9247,19.8542,19.8529,19.8529,19.8478,19.9216,19.8478,19.9248,19.8537,19.9216,19.8537,19.8478,19.8478,19.8804,19.9132,19.8804,19.9132,19.9205,19.9205,19.9213,19.8542,19.925,19.8542,19.925,19.9213,19.8478,19.8537,19.8537,19.8478,19.8804,19.9132,19.8804,19.9132,19.9205,19.9205,19.9213,19.8542,19.925,19.8542,19.925,19.9213,19.8478,19.8537,19.8537,19.8478
2014-Jul-15 02:00:00,14.6,19.8441,19.8441,19.8501,19.8501,19.8597,19.8608,19.8608,19.8597,19.8515,19.8603,19.8603,19.8515,19.8441,19.8441,19.8501,19.8501,19.8597,19.8608,19.8608,19.8597,19.8515,19.8603,19.8603,19.8515,19.8224,19.8224,19.8224,19.901,19.8224,19.8224,19.8224,19.901,19.8301,19.8301,19.8301,19.9084,19.8301,19.8301,19.8301,19.9084,19.8372,19.8372,19.9165,19.9159,19.8385,19.9171,19.9171,19.8385,19.9165,19.9171,19.8372,19.8372,19.9159,19.8319,19.8319,19.9133,19.9099,19.838,19.9166,19.9166,19.838,19.9133,19.9166,19.8319,19.8319,19.9099,19.8224,19.8224,19.8224,19.8224,19.8224,19.8224,19.8301,19.8301,19.8301,19.8301,19.8301,19.8301,19.8372,19.9165,19.8372,19.9171,19.8385,19.9165,19.8385,19.8372,19.8372,19.8319,19.9133,19.8319,19.9166,19.838,19.9133,19.838,19.8319,19.8319,19.8759,19.9047,19.8759,19.9047,19.9122,19.9122,19.9129,19.8385,19.9168,19.8385,19.9168,19.9129,19.8319,19.838,19.838,19.8319,19.8759,19.9047,19.8759,19.9047,19.9122,19.9122,19.9129,19.8385,19.9168,19.8385,19.9168,19.9129,19.8319,19.838,19.838,19.8319
2014-Jul-15 03:00:00,14.1,19.8281,19.8281,19.8346,19.8346,19.8458,19.8469,19.8469,19.8458,19.836,19.8465,19.8465,19.836,19.8281,19.8281,19.8346,19.8346,19.8458,19.8469,19.8469,19.8458,19.836,19.8465,19.8465,19.836,19.8071,19.8071,19.8071,19.8927,19.8071,19.8071,19.8071,19.8927,19.8147,19.8147,19.8147,19.9,19.8147,19.8147,19.8147,19.9,19.822,19.822,19.9085,19.9079,19.8232,19.909,19.909,19.8232,19.9085,19.909,19.822,19.822,19.9079,19.8165,19.8165,19.905,19.9015,19.8227,19.9086,19.9086,19.8227,19.905,19.9086,19.8165,19.8165,19.9015,19.8071,19.8071,19.8071,19.8071,19.8071,19.8071,19.8147,19.8147,19.8147,19.8147,19.8147,19.8147,19.822,19.9085,19.822,19.909,19.8232,19.9085,19.8232,19.822,19.822,19.8165,19.905,19.8165,19.9086,19.8227,19.905,19.8227,19.8165,19.8165,19.8712,19.8964,19.8712,19.8964,19.9039,19.9039,19.9047,19.8232,19.9088,19.8232,19.9088,19.9047,19.8165,19.8227,19.8227,19.8165,19.8712,19.8964,19.8712,19.8964,19.9039,19.9039,19.9047,19.8232,19.9088,19.8232,19.9088,19.9047,19.8165,19.8227,19.8227,19.8165
2014-Jul-15 04:00:00,14.1,19.8239,19.8239,19.8296,19.8296,19.8409,19.8421,19.8421,19.8409,19.831,19.8416,19.8416,19.831,19.8239,19.8239,19.8296,19.8296,19.8409,19.8421,19.8421,19.8409,19.831,19.8416,19.8416,19.831,19.7914,19.7914,19.7914,19.8844,19.7914,19.7914,19.7914,19.8844,19.7989,19.7989,19.7989,19.8915,19.7989,19.7989,19.7989,19.8915,19.8063,19.8063,19.9003,19.8998,19.8076,19.9009,19.9009,19.8076,19.9003,19.9009,19.8063,19.8063,19.8998,19.8006,19.8006,19.8967,19.893,19.8071,19.9005,19.9005,19.8071,19.8967,19.9005,19.8006,19.8006,19.893,19.7914,19.7914,19.7914,19.7914,19.7914,19.7914,19.7989,19.7989,19.7989,19.7989,19.7989,19.7989,19.8063,19.9003,19.8063,19.9009,19.8076,19.9003,19.8076,19.8063,19.8063,19.8006,19.8967,19.8006,19.9005,19.8071,19.8967,19.8071,19.8006,19.8006,19.8663,19.8879,19.8663,19.8879,19.8956,19.8956,19.8964,19.8076,19.9007,19.8076,19.9007,19.8964,19.8006,19.8071,19.8071,19.8006,19.8663,19.8879,19.8663,19.8879,19.8956,19.8956,19.8964,19.8076,19.9007,19.8076,19.9007,19.8964,19.8006,19.8071,19.8071,19.8006
2014-Jul-15 05:00:00,14.6,19.8284,19.8284,19.8333,19.8333,19.8445,19.8457,19.8457,19.8445,19.8347,19.8452,19.8452,19.8347,19.8284,19.8284,19.8333,19.8333,19.8445,19.8457,19.8457,19.8445,19.8347,19.8452,19.8452,19.8347,19.7771,19.7771,19.7771,19.8769,19.7771,19.7771,19.7771,19.8769,19.7845,19.7845,19.7845,19.8839,19.7845,19.7845,19.7845,19.8839,19.7921,19.7921,19.8932,19.8926,19.7934,19.8938,19.8938,19.7934,19.8932,19.8938,19.7921,19.7921,19.8926,19.7862,19.7862,19.8893,19.8853,19.7929,19.8933,19.8933,19.7929,19.8893,19.8933,19.7862,19.7862,19.8853,19.7771,19.7771,19.7771,19.7771,19.7771,19.7771,19.7845,19.7845,19.7845,19.7845,19.7845,19.7845,19.7921,19.8932,19.7921,19.8938,19.7934,19.8932,19.7934,19.7921,19.7921,19.7862,19.8893,19.7862,19.8933,19.7929,19.8893,19.7929,19.7862,19.7862,19.8617,19.8804,19.8617,19.8804,19.8882,19.8882,19.889,19.7934,19.8935,19.7934,19.8935,19.889,19.7862,19.7929,19.7929,19.7862,19.8617,19.8804,19.8617,19.8804,19.8882,19.8882,19.889,19.7934,19.8935,19.7934,19.8935,19.889,19.7862,19.7929,19.7929,19.7862
2014-Jul-15 06:00:00,15.1,19.8325,19.8325,19.837,19.837,19.8486,19.8498,19.8498,19.8486,19.8384,19.8493,19.8493,19.8384,19.8325,19.8325,19.837,19.837,19.8486,19.8498,19.8498,19.8486,19.8384,19.8493,19.8493,19.8384,19.7652,19.7652,19.7652,19.8709,19.7652,19.7652,19.7652,19.8709,19.7725,19.7725,19.7725,19.8776,19.7725,19.7725,19.7725,19.8776,19.7804,19.7804,19.8874,19.8868,19.7816,19.888,19.888,19.7816,19.8874,19.888,19.7804,19.7804,19.8868,19.7742,19.7742,19.8833,19.8791,19.7811,19.8875,19.8875,19.7811,19.8833,19.8875,19.7742,19.7742,19.8791,19.7652,19.7652,19.7652,19.7652,19.7652,19.7652,19.7725,19.7725,19.7725,19.7725,19.7725,19.7725,19.7804,19.8874,19.7804,19.888,19.7816,19.8874,19.7816,19.7804,19.7804,19.7742,19.8833,19.7742,19.8875,19.7811,19.8833,19.7811,19.7742,19.7742,19.8574,19.8743,19.8574,19.8743,19.8822,19.8822,19.883,19.7816,19.8877,19.7816,19.8877,19.883,19.7742,19.7811,19.7811,19.7742,19.8574,19.8743,19.8574,19.8743,19.8822,19.8822,19.883,19.7816,19.8877,19.7816,19.8877,19.883,19.7742,19.7811,19.7811,19.7742
2014-Jul-15 07:00:00,16.2,19.8492,19.8492,19.8527,19.8527,19.8639,19.8652,19.8652,19.8639,19.8542,19.8646,19.8646,19.8542,19.8492,19.8492,19.8527,19.8527,19.8639,19.8652,19.8652,19.8639,19.8542,19.8646,19.8646,19.8542,19.7568,19.7568,19.7568,19.8669,19.7568,19.7568,19.7568,19.8669,19.764,19.764,19.764,19.8734,19.764,19.764,19.764,19.8734,19.772,19.772,19.8836,19.883,19.7733,19.8842,19.8842,19.7733,19.8836,19.8842,19.772,19.772,19.883,19.7656,19.7656,19.8793,19.8749,19.7728,19.8837,19.8837,19.7728,19.8793,19.8837,19.7656,19.7656,19.8749,19.7568,19.7568,19.7568,19.7568,19.7568,19.7568,19.764,19.764,19.764,19.764,19.764,19.764,19.772,19.8836,19.772,19.8842,19.7733,19.8836,19.7733,19.772,19.772,19.7656,19.8793,19.7656,19.8837,19.7728,19.8793,19.7728,19.7656,19.7656,19.8539,19.8701,19.8539,19.8701,19.8782,19.8782,19.8789,19.7733,19.8839,19.7733,19.8839,19.8789,19.7656,19.7728,19.7728,19.7656,19.8539,19.8701,19.8539,19.8701,19.8782,19.8782,19.8789,19.7733,19.8839,19.7733,19.8839,19.8789,19.7656,19.7728,19.7728,19.7656
2014-Jul-15 08:00:00,16.8,19.856,19.856,19.8598,19.8598,19.8715,19.8729,19.8729,19.8715,19.8612,19.8723,19.8723,19.8612,19.856,19.856,19.8598,19.8598,19.8715,19.8729,19.8729,19.8715,19.8612,19.8723,19.8723,19.8612,19.752,19.752,19.752,19.8648,19.752,19.752,19.752,19.8648,19.759,19.759,19.759,19.8711,19.759,19.759,19.759,19.8711,19.7673,19.7673,19.8817,19.8811,19.7685,19.8822,19.8822,19.7685,19.8817,19.8822,19.7673,19.7673,19.8811,19.7607,19.7607,19.8771,19.8725,19.7681,19.8818,19.8818,19.7681,19.8771,19.8818,19.7607,19.7607,19.8725,19.752,19.752,19.752,19.752,19.752,19.752,19.759,19.759,19.759,19.759,19.759,19.759,19.7673,19.8817,19.7673,19.8822,19.7685,19.8817,19.7685,19.7673,19.7673,19.7607,19.8771,19.7607,19.8818,19.7681,19.8771,19.7681,19.7607,19.7607,19.8512,19.8679,19.8512,19.8679,19.8761,19.8761,19.8768,19.7685,19.882,19.7685,19.882,19.8768,19.7607,19.7681,19.7681,19.7607,19.8512,19.8679,19.8512,19.8679,19.8761,19.8761,19.8768,19.7685,19.882,19.7685,19.882,19.8768,19.7607,19.7681,19.7681,19.7607
2014-Jul-15 09:00:00,16.4,19.8452,19.8452,19.85,19.85,19.8631,19.8645,19.8645,19.8631,19.8514,19.8639,19.8639,19.8514,19.8452,19.8452,19.85,19.85,19.8631,19.8645,19.8645,19.8631,19.8514,19.8639,19.8639,19.8514,19.7479,19.7479,19.7479,19.8629,19.7479,19.7479,19.7479,19.8629,19.7548,19.7548,19.7548,19.869,19.7548,19.7548,19.7548,19.869,19.7633,19.7633,19.8799,19.8793,19.7645,19.8805,19.8805,19.7645,19.8799,19.8805,19.7633,19.7633,19.8793,19.7564,19.7564,19.8752,19.8704,19.764,19.88,19.88,19.764,19.8752,19.88,19.7564,19.7564,19.8704,19.7479,19.7479,19.7479,19.7479,19.7479,19.7479,19.7548,19.7548,19.7548,19.7548,19.7548,19.7548,19.7633,19.8799,19.7633,19.8805,19.7645,19.8799,19.7645,19.7633,19.7633,19.7564,19.8752,19.7564,19.88,19.764,19.8752,19.764,19.7564,19.7564,19.8486,19.8659,19.8486,19.8659,19.8741,19.8741,19.8748,19.7645,19.8802,19.7645,19.8802,19.8748,19.7564,19.764,19.764,19.7564,19.8486,19.8659,19.8486,19.8659,19.8741,19.8741,19.8748,19.7645,19.8802,19.7645,19.8802,19.8748,19.7564,19.764,19.764,19.7564
2014-Jul-15 10:00:00,17.1,19.8583,19.8583,19.862,19.862,19.8741,19.8755,19.8755,19.8741,19.8635,19.8749,19.8749,19.8635,19.8583,19.8583,19.862,19.862,19.8741,19.8755,19.8755,19.8741,19.8635,19.8749,19.8749,19.8635,19.7444,19.7444,19.7444,19.8615,19.7444,19.7444,19.7444,19.8615,19.7511,19.7511,19.7511,19.8674,19.7511,19.7511,19.7511,19.8674,19.7598,19.7598,19.8786,19.878,19.7611,19.8792,19.8792,19.7611,19.8786,19.8792,19.7598,19.7598,19.878,19.7527,19.7527,19.8738,19.8688,19.7606,19.8787,19.8787,19.7606,19.8738,19.8787,19.7527,19.7527,19.8688,19.7444,19.7444,19.7444,19.7444,19.7444,19.7444,19.7511,19.7511,19.7511,19.7511,19.7511,19.7511,19.7598,19.8786,19.7598,19.8792,19.7611,19.8786,19.7611,19.7598,19.7598,19.7527,19.8738,19.7527,19.8787,19.7606,19.8738,19.7606,19.7527,19.7527,19.8463,19.8644,19.8463,19.8644,19.8727,19.8727,19.8734,19.7611,19.879,19.7611,19.879,19.8734,19.7527,19.7606,19.7606,19.7527,19.8463,19.8644,19.8463,19.8644,19.8727,19.8727,19.8734,19.7611,19.879,19.7611,19.879,19.8734,19.7527,19.7606,19.7606,19.7527
2014-Jul-15 11:00:00,17.7,19.8676,19.8676,19.8713,19.8713,19.8834,19.8849,19.8849,19.8834,19.8727,19.8842,19.8842,19.8727,19.8676,19.8676,19.8713,19.8713,19.8834,19.8849,19.8849,19.8834,19.8727,19.8842,19.8842,19.8727,19.7436,19.7436,19.7436,19.8615,19.7436,19.7436,19.7436,19.8615,19.7501,19.7501,19.7501,19.8672,19.7501,19.7501,19.7501,19.8672,19.759,19.759,19.8787,19.8781,19.7602,19.8794,19.8794,19.7602,19.8787,19.8794,19.759,19.759,19.8781,19.7517,19.7517,19.8737,19.8686,19.7597,19.8788,19.8788,19.7597,19.8737,19.8788,19.7517,19.7517,19.8686,19.7436,19.7436,19.7436,19.7436,19.7436,19.7436,19.7501,19.7501,19.7501,19.7501,19.7501,19.7501,19.759,19.8787,19.759,19.8794,19.7602,19.8787,19.7602,19.759,19.759,19.7517,19.8737,19.7517,19.8788,19.7597,19.8737,19.7597,19.7517,19.7517,19.8445,19.8643,19.8445,19.8643,19.8726,19.8726,19.8734,19.7602,19.8791,19.7602,19.8791,19.8734,19.7517,19.7597,19.7597,19.7517,19.8445,19.8643,19.8445,19.8643,19.8726,19.8726,19.8734,19.7602,19.8791,19.7602,19.8791,19.8734,19.7517,19.7597,19.7597,19.7517
2014-Jul-15 12:00:00,18.9,19.8898,19.8898,19.8928,19.8928,19.904,19.9055,19.9055,19.904,19.8942,19.9049,19.9049,19.8942,19.8898,19.8898,19.8928,19.8928,19.904,19.9055,19.9055,19.904,19.8942,19.9049,19.9049,19.8942,19.7461,19.7461,19.7461,19.8634,19.7461,19.7461,19.7461,19.8634,19.7525,19.7525,19.7525,19.8689,19.7525,19.7525,19.7525,19.8689,19.7615,19.7615,19.8808,19.8801,19.7628,19.8814,19.8814,19.7628,19.8808,19.8814,19.7615,19.7615,19.8801,19.7541,19.7541,19.8756,19.8704,19.7623,19.8809,19.8809,19.7623,19.8756,19.8809,19.7541,19.7541,19.8704,19.7461,19.7461,19.7461,19.7461,19.7461,19.7461,19.7525,19.7525,19.7525,19.7525,19.7525,19.7525,19.7615,19.8808,19.7615,19.8814,19.7628,19.8808,19.7628,19.7615,19.7615,19.7541,19.8756,19.7541,19.8809,19.7623,19.8756,19.7623,19.7541,19.7541,19.8437,19.8662,19.8437,19.8662,19.8745,19.8745,19.8753,19.7628,19.8811,19.7628,19.8811,19.8753,19.7541,19.7623,19.7623,19.7541,19.8437,19.8662,19.8437,19.8662,19.8745,19.8745,19.8753,19.7628,19.8811,19.7628,19.8811,19.8753,19.7541,19.7623,19.7623,19.7541
2014-Jul-15 13:00:00,20.7,19.9238,19.9238,19.9261,19.9261,19.9361,19.9376,19.9376,19.9361,19.9275,19.9369,19.9369,19.9275,19.9238,19.9238,19.9261,19.9261,19.9361,19.9376,19.9376,19.9361,19.9275,19.9369,19.9369,19.9275,19.7541,19.7541,19.7541,19.8685,19.7541,19.7541,19.7541,19.8685,19.7604,19.7604,19.7604,19.8739,19.7604,19.7604,19.7604,19.8739,19.7696,19.7696,19.8859,19.8852,19.7709,19.8866,19.8866,19.7709,19.8859,19.8866,19.7696,19.7696,19.8852,19.762,19.762,19.8807,19.8753,19.7704,19.886,19.886,19.7704,19.8807,19.886,19.762,19.762,19.8753,19.7541,19.7541,19.7541,19.7541,19.7541,19.7541,19.7604,19.7604,19.7604,19.7604,19.7604,19.7604,19.7696,19.8859,19.7696,19.8866,19.7709,19.8859,19.7709,19.7696,19.7696,19.762,19.8807,19.762,19.886,19.7704,19.8807,19.7704,19.762,19.762,19.8443,19.8712,19.8443,19.8712,19.8796,19.8796,19.8803,19.7709,19.8863,19.7709,19.8863,19.8803,19.762,19.7704,19.7704,19.762,19.8443,19.8712,19.8443,19.8712,19.8796,19.8796,19.8803,19.7709,19.8863,19.7709,19.8863,19.8803,19.762,19.7704,19.7704,19.762
2014-Jul-15 14:00:00,21.3,19.9347,19.9347,19.9383,19.9383,19.9491,19.9506,19.9506,19.9491,19.9397,19.9499,19.9499,19.9397,19.9347,19.9347,19.9383,19.9383,19.9491,19.9506,19.9506,19.9491,19.9397,19.9499,19.9499,19.9397,19.7666,19.7666,19.7666,19.8758,19.7666,19.7666,19.7666,19.8758,19.7728,19.7728,19.7728,19.881,19.7728,19.7728,19.7728,19.881,19.7821,19.7821,19.8931,19.8924,19.7834,19.8938,19.8938,19.7834,19.8931,19.8938,19.7821,19.7821,19.8924,19.7743,19.7743,19.8878,19.8824,19.7829,19.8932,19.8932,19.7829,19.8878,19.8932,19.7743,19.7743,19.8824,19.7666,19.7666,19.7666,19.7666,19.7666,19.7666,19.7728,19.7728,19.7728,19.7728,19.7728,19.7728,19.7821,19.8931,19.7821,19.8938,19.7834,19.8931,19.7834,19.7821,19.7821,19.7743,19.8878,19.7743,19.8932,19.7829,19.8878,19.7829,19.7743,19.7743,19.846,19.8784,19.846,19.8784,19.8867,19.8867,19.8874,19.7834,19.8935,19.7834,19.8935,19.8874,19.7743,19.7829,19.7829,19.7743,19.846,19.8784,19.846,19.8784,19.8867,19.8867,19.8874,19.7834,19.8935,19.7834,19.8935,19.8874,19.7743,19.7829,19.7829,19.7743
2014-Jul-15 15:00:00,22.3,19.9574,19.9574,19.9609,19.9609,19.9706,19.9721,19.9721,19.9706,19.9623,19.9714,19.9714,19.9623,19.9574,19.9574,19.9609,19.9609,19.9706,19.9721,19.9721,19.9706,19.9623,19.9714,19.9714,19.9623,19.7817,19.7817,19.7817,19.8845,19.7817,19.7817,19.7817,19.8845,19.7877,19.7877,19.7877,19.8896,19.7877,19.7877,19.7877,19.8896,19.7971,19.7971,19.9017,19.901,19.7984,19.9023,19.9023,19.7984,19.9017,19.9023,19.7971,19.7971,19.901,19.7893,19.7893,19.8964,19.891,19.7979,19.9017,19.9017,19.7979,19.8964,19.9017,19.7893,19.7893,19.891,19.7817,19.7817,19.7817,19.7817,19.7817,19.7817,19.7877,19.7877,19.7877,19.7877,19.7877,19.7877,19.7971,19.9017,19.7971,19.9023,19.7984,19.9017,19.7984,19.7971,19.7971,19.7893,19.8964,19.7893,19.9017,19.7979,19.8964,19.7979,19.7893,19.7893,19.8486,19.887,19.8486,19.887,19.8953,19.8953,19.896,19.7984,19.902,19.7984,19.902,19.896,19.7893,19.7979,19.7979,19.7893,19.8486,19.887,19.8486,19.887,19.8953,19.8953,19.896,19.7984,19.902,19.7984,19.902,19.896,19.7893,19.7979,19.7979,19.7893
2014-Jul-15 16:00:00,21.2,19.9388,19.9388,19.9448,19.9448,19.9564,19.9579,19.9579,19.9564,19.9462,19.9572,19.9572,19.9462,19.9388,19.9388,19.9448,19.9448,19.9564,19.9579,19.9579,19.9564,19.9462,19.9572,19.9572,19.9462,19.7963,19.7963,19.7963,19.8925,19.7963,19.7963,19.7963,19.8925,19.8023,19.8023,19.8023,19.8975,19.8023,19.8023,19.8023,19.8975,19.8117,19.8117,19.9094,19.9087,19.813,19.9101,19.9101,19.813,19.9094,19.9101,19.8117,19.8117,19.9087,19.8038,19.8038,19.9042,19.8989,19.8124,19.9095,19.9095,19.8124,19.9042,19.9095,19.8038,19.8038,19.8989,19.7963,19.7963,19.7963,19.7963,19.7963,19.7963,19.8023,19.8023,19.8023,19.8023,19.8023,19.8023,19.8117,19.9094,19.8117,19.9101,19.813,19.9094,19.813,19.8117,19.8117,19.8038,19.9042,19.8038,19.9095,19.8124,19.9042,19.8124,19.8038,19.8038,19.8512,19.895,19.8512,19.895,19.9031,19.9031,19.9038,19.813,19.9098,19.813,19.9098,19.9038,19.8038,19.8124,19.8124,19.8038,19.8512,19.895,19.8512,19.895,19.9031,19.9031,19.9038,19.813,19.9098,19.813,19.9098,19.9038,19.8038,19.8124,19.8124,19.8038
2014-Jul-15 17:00:00,21.3,19.9477,19.9477,19.9531,19.9531,19.9631,19.9646,19.9646,19.9631,19.9545,19.9639,19.9639,19.9545,19.9477,19.9477,19.9531,19.9531,19.9631,19.9646,19.9646,19.9631,19.9545,19.9639,19.9639,19.9545,19.8083,19.8083,19.8083,19.8991,19.8083,19.8083,19.8083,19.8991,19.8142,19.8142,19.8142,19.9041,19.8142,19.8142,19.8142,19.9041,19.8236,19.8236,19.9159,19.9152,19.8249,19.9166,19.9166,19.8249,19.9159,19.9166,19.8236,19.8236,19.9152,19.8157,19.8157,19.9108,19.9056,19.8244,19.916,19.916,19.8244,19.9108,19.916,19.8157,19.8157,19.9056,19.8083,19.8083,19.8083,19.8083,19.8083,19.8083,19.8142,19.8142,19.8142,19.8142,19.8142,19.8142,19.8236,19.9159,19.8236,19.9166,19.8249,19.9159,19.8249,19.8236,19.8236,19.8157,19.9108,19.8157,19.916,19.8244,19.9108,19.8244,19.8157,19.8157,19.8535,19.9016,19.8535,19.9016,19.9097,19.9097,19.9104,19.8249,19.9163,19.8249,19.9163,19.9104,19.8157,19.8244,19.8244,19.8157,19.8535,19.9016,19.8535,19.9016,19.9097,19.9097,19.9104,19.8249,19.9163,19.8249,19.9163,19.9104,19.8157,19.8244,19.8244,19.8157
